customer_id,loan_id,ACC_CREATION_DATETIME,APPLICATION_DATETIME,LOAN_ORIGINATION_DATETIME,max_days_late,target,account_to_application_days,n_sf_apps,first_app_date,last_app_date,n_bnpl_apps,n_bnpl_approved_apps,first_bnpl_app_date,last_bnpl_app_date,n_inquiries_l3m,n_inquiries_l6m,antiquity_account,last_app_date_to_application_days,first_app_date_to_application_days,last_bnpl_app_date_to_application_days,first_bnpl_app_date_to_application_days,first_app_date_to_last_app_date_days,first_bnpl_app_date_to_last_bnpl_app_date_days,vintage
13094,11196,2023-02-10 18:32:57.000,2023-02-10 08:00:00.000,2023-03-02 13:14:56.000,0,0,0,,,,,,,,,,0,,,,,,,2023-3
7493,11197,2022-07-27 12:08:35.000,2023-02-10 08:00:00.000,2023-02-16 12:28:48.000,0,0,197,1.0,2022-07-27 00:00:00.000,2022-07-27 00:00:00.000,1.0,0.0,2022-07-27 17:44:29.253,2022-07-27 17:44:29.253,0.0,0.0,197,198.0,198.0,197.0,197.0,0.0,0.0,2023-2
7009,11198,2022-07-12 06:24:42.000,2023-02-10 08:00:00.000,2023-03-29 14:23:38.000,0,0,213,1.0,2022-07-12 00:00:00.000,2022-07-12 00:00:00.000,1.0,0.0,2022-07-12 11:33:02.346,2022-07-12 11:33:02.346,0.0,0.0,213,213.0,213.0,212.0,212.0,0.0,0.0,2023-3
13098,11199,2023-02-10 19:58:29.000,2023-02-10 08:00:00.000,2023-03-15 16:27:55.000,4,0,0,,,,,,,,,,0,,,,,,,2023-3
13099,11200,2023-02-10 20:10:21.000,2023-02-10 08:00:00.000,2023-02-25 16:35:13.000,14,0,0,,,,,,,,,,0,,,,,,,2023-2
13100,11201,2023-02-10 20:26:40.000,2023-02-10 08:00:00.000,2023-03-01 17:48:28.000,49,1,0,,,,,,,,,,0,,,,,,,2023-3
13101,11202,2023-02-10 20:58:31.000,2023-02-10 08:00:00.000,2023-02-18 17:36:38.000,2,0,0,,,,,,,,,,0,,,,,,,2023-2
5940,11203,2022-06-06 14:29:06.000,2023-02-10 08:00:00.000,2023-02-11 22:50:12.000,69,1,248,1.0,2022-06-06 00:00:00.000,2022-06-06 00:00:00.000,1.0,1.0,2022-06-06 19:36:37.994,2022-06-06 19:36:37.994,0.0,0.0,248,249.0,249.0,248.0,248.0,0.0,0.0,2023-2
12733,11204,2023-01-28 12:25:30.000,2023-02-10 08:00:00.000,2023-02-11 15:53:04.000,5,0,12,,,,1.0,1.0,2023-01-28 17:26:39.515,2023-01-28 17:26:39.515,5.0,5.0,12,,,12.0,12.0,,0.0,2023-2
13084,11205,2023-02-10 01:31:23.000,2023-02-10 08:00:00.000,2023-02-21 10:57:13.000,0,0,0,,,,,,,,45.0,45.0,0,,,,,,,2023-2
13102,11206,2023-02-10 21:48:10.000,2023-02-10 08:00:00.000,2023-02-22 16:24:34.000,35,1,0,,,,,,,,,,0,,,,,,,2023-2
6993,11207,2022-07-11 16:06:09.000,2023-02-10 08:00:00.000,2023-02-11 12:34:11.000,0,0,213,1.0,2022-10-13 00:00:00.000,2022-10-13 00:00:00.000,1.0,0.0,2022-07-11 21:17:59.128,2022-07-11 21:17:59.128,0.0,0.0,213,120.0,120.0,213.0,213.0,0.0,0.0,2023-2
13097,11208,2023-02-10 18:45:17.000,2023-02-10 08:00:00.000,2023-02-13 14:23:02.000,10,0,0,,,,,,,,,,0,,,,,,,2023-2
13087,11209,2023-02-10 10:55:27.000,2023-02-10 08:00:00.000,2023-04-03 21:10:36.000,48,1,0,,,,,,,,,,0,,,,,,,2023-4
6200,11210,2022-06-16 19:06:47.000,2023-02-10 08:00:00.000,2023-02-14 22:54:59.000,0,0,238,1.0,2022-06-16 00:00:00.000,2022-06-16 00:00:00.000,1.0,0.0,2022-10-21 18:09:17.160,2022-10-21 18:09:17.160,0.0,0.0,238,239.0,239.0,111.0,111.0,0.0,0.0,2023-2
13089,11211,2023-02-10 12:00:31.000,2023-02-10 08:00:00.000,2023-04-18 16:39:56.000,0,0,0,,,,,,,,,,0,,,,,,,2023-4
5869,11212,2022-06-03 14:01:18.000,2023-02-10 08:00:00.000,2023-03-07 21:50:19.000,1,0,251,1.0,2022-06-03 00:00:00.000,2022-06-03 00:00:00.000,1.0,0.0,2022-06-03 19:05:18.851,2022-06-03 19:05:18.851,0.0,0.0,251,252.0,252.0,251.0,251.0,0.0,0.0,2023-3
13095,11213,2023-02-10 18:34:32.000,2023-02-10 08:00:00.000,2023-02-23 13:57:03.000,56,1,0,,,,,,,,,,0,,,,,,,2023-2
592,11214,2021-06-06 19:40:29.000,2023-02-10 08:00:00.000,2023-02-21 18:22:32.000,4,0,613,,,,1.0,0.0,2022-12-28 04:45:02.718,2022-12-28 04:45:02.718,17.0,17.0,613,,,44.0,44.0,,0.0,2023-2
6217,11215,2022-06-17 16:43:36.000,2023-02-10 08:00:00.000,2023-03-23 14:20:59.000,2,0,237,1.0,2022-06-17 00:00:00.000,2022-06-17 00:00:00.000,1.0,0.0,2022-06-17 21:49:53.211,2022-06-17 21:49:53.211,0.0,0.0,237,238.0,238.0,237.0,237.0,0.0,0.0,2023-3
9344,11216,2022-09-22 21:28:31.000,2023-02-10 08:00:00.000,2023-02-23 23:38:38.000,0,0,140,1.0,2022-09-22 00:00:00.000,2022-09-22 00:00:00.000,1.0,0.0,2022-10-05 08:25:25.485,2022-10-05 08:25:25.485,0.0,14.0,140,141.0,141.0,127.0,127.0,0.0,0.0,2023-2
13091,11217,2023-02-10 12:42:06.000,2023-02-10 08:00:00.000,2023-02-16 11:44:49.000,70,1,0,,,,,,,,,,0,,,,,,,2023-2
13090,11219,2023-02-10 12:11:19.000,2023-02-10 08:00:00.000,2023-03-01 09:31:14.000,1,0,0,,,,,,,,,,0,,,,,,,2023-3
2406,11221,2021-11-13 15:12:30.000,2023-02-10 08:00:00.000,2023-02-23 22:09:27.000,0,0,453,,,,1.0,1.0,2023-01-05 22:45:12.606,2023-01-05 22:45:12.606,26.0,26.0,453,,,35.0,35.0,,0.0,2023-2
2303,11222,2021-11-03 19:55:49.000,2023-02-10 08:00:00.000,2023-02-25 21:20:31.000,17,0,463,1.0,2022-07-06 00:00:00.000,2022-07-06 00:00:00.000,1.0,0.0,2022-12-05 01:39:45.678,2022-12-05 01:39:45.678,0.0,0.0,463,219.0,219.0,67.0,67.0,0.0,0.0,2023-2
10489,11223,2022-11-02 01:07:51.000,2023-02-11 08:00:00.000,2023-02-20 16:32:38.000,2,0,101,1.0,2022-11-02 00:00:00.000,2022-11-02 00:00:00.000,1.0,0.0,2022-11-26 21:27:22.311,2022-11-26 21:27:22.311,0.0,54.0,101,101.0,101.0,76.0,76.0,0.0,0.0,2023-2
12853,11224,2023-01-31 18:23:39.000,2023-02-11 08:00:00.000,2023-04-05 07:17:09.000,11,0,10,,,,1.0,0.0,2023-01-31 23:26:39.595,2023-01-31 23:26:39.595,44.0,44.0,10,,,10.0,10.0,,0.0,2023-4
13093,11225,2023-02-10 18:09:15.000,2023-02-11 08:00:00.000,2023-03-03 19:13:33.000,6,0,0,,,,1.0,0.0,2023-02-10 23:10:29.767,2023-02-10 23:10:29.767,15.0,15.0,0,,,0.0,0.0,,0.0,2023-3
629,11226,2021-06-11 22:59:25.000,2023-02-11 08:00:00.000,2023-02-20 18:43:28.000,2,0,609,,,,1.0,1.0,2022-06-14 05:30:02.608,2022-06-14 05:30:02.608,0.0,0.0,609,,,242.0,242.0,,0.0,2023-2
12159,11227,2022-12-28 21:55:10.000,2023-02-11 08:00:00.000,2023-02-13 15:54:49.000,5,0,44,,,,1.0,0.0,2022-12-29 02:56:01.300,2022-12-29 02:56:01.300,41.0,41.0,44,,,44.0,44.0,,0.0,2023-2
8315,11228,2022-08-19 22:14:39.000,2023-02-11 08:00:00.000,2023-03-08 17:52:12.000,52,1,175,1.0,2022-08-19 00:00:00.000,2022-08-19 00:00:00.000,1.0,0.0,2022-08-20 03:17:48.524,2022-08-20 03:17:48.524,0.0,39.0,175,176.0,176.0,175.0,175.0,0.0,0.0,2023-3
2758,11229,2021-12-22 20:20:38.000,2023-02-11 08:00:00.000,2023-02-20 14:21:51.000,0,0,415,,,,,,,,,,415,,,,,,,2023-2
1046,11230,2021-08-03 14:04:08.000,2023-02-11 08:00:00.000,2023-02-22 19:35:17.000,2,0,556,,,,1.0,0.0,2022-12-04 02:36:09.893,2022-12-04 02:36:09.893,14.0,14.0,556,,,69.0,69.0,,0.0,2023-2
8325,11231,2022-08-20 13:37:00.000,2023-02-11 08:00:00.000,2023-02-16 11:44:46.000,0,0,174,1.0,2022-08-20 00:00:00.000,2022-08-20 00:00:00.000,1.0,0.0,2022-08-20 18:50:31.332,2022-08-20 18:50:31.332,0.0,33.0,174,175.0,175.0,174.0,174.0,0.0,0.0,2023-2
758,11232,2021-06-27 10:26:36.000,2023-02-11 08:00:00.000,2023-03-07 17:20:22.000,63,1,593,3.0,2021-09-08 00:00:00.000,2022-12-01 00:00:00.000,1.0,1.0,2022-12-01 09:09:02.829,2022-12-01 09:09:02.829,0.0,0.0,593,72.0,521.0,71.0,71.0,449.0,0.0,2023-3
11684,11233,2022-12-05 12:32:10.000,2023-02-11 08:00:00.000,2023-03-13 12:03:08.000,1,0,67,,,,1.0,1.0,2022-12-05 17:55:42.093,2022-12-05 17:55:42.093,5.0,5.0,67,,,67.0,67.0,,0.0,2023-3
12790,11234,2023-01-29 19:02:55.000,2023-02-11 08:00:00.000,2023-02-15 18:02:31.000,0,0,12,,,,1.0,1.0,2023-01-30 00:03:26.967,2023-01-30 00:03:26.967,21.0,21.0,12,,,12.0,12.0,,0.0,2023-2
5873,11235,2022-06-03 14:35:27.000,2023-02-11 08:00:00.000,2023-02-18 22:13:37.000,0,0,252,1.0,2022-06-03 00:00:00.000,2022-06-03 00:00:00.000,1.0,0.0,2022-06-03 19:52:33.698,2022-06-03 19:52:33.698,0.0,0.0,252,253.0,253.0,252.0,252.0,0.0,0.0,2023-2
9363,11238,2022-09-23 10:38:01.000,2023-02-11 08:00:00.000,2023-03-03 16:33:33.000,0,0,140,1.0,2022-09-27 00:00:00.000,2022-09-27 00:00:00.000,1.0,0.0,2022-09-26 19:18:59.415,2022-09-26 19:18:59.415,0.0,36.0,140,137.0,137.0,137.0,137.0,0.0,0.0,2023-3
10886,11239,2022-11-13 23:48:32.000,2023-02-11 08:00:00.000,2023-02-21 19:48:31.000,41,1,89,1.0,2022-11-13 00:00:00.000,2022-11-13 00:00:00.000,1.0,0.0,2022-11-14 05:00:45.028,2022-11-14 05:00:45.028,84.0,84.0,89,90.0,90.0,89.0,89.0,0.0,0.0,2023-2
842,11240,2021-07-07 19:52:28.000,2023-02-11 08:00:00.000,2023-03-06 12:48:50.000,5,0,583,3.0,2021-07-07 00:00:00.000,2022-08-12 00:00:00.000,1.0,0.0,2022-06-08 06:36:04.009,2022-06-08 06:36:04.009,0.0,0.0,583,183.0,584.0,248.0,248.0,401.0,0.0,2023-3
4140,11241,2022-03-15 16:43:01.000,2023-02-11 08:00:00.000,2023-03-03 19:25:19.000,0,0,332,,,,1.0,1.0,2022-03-27 04:33:30.561,2022-03-27 04:33:30.561,0.0,0.0,332,,,321.0,321.0,,0.0,2023-3
1058,11242,2021-08-04 17:33:17.000,2023-02-11 08:00:00.000,2023-02-16 11:44:11.000,0,0,555,,,,1.0,1.0,2023-01-22 01:41:00.319,2023-01-22 01:41:00.319,1.0,1.0,555,,,20.0,20.0,,0.0,2023-2
10152,11243,2022-10-20 18:34:22.000,2023-02-11 08:00:00.000,2023-02-16 16:16:34.000,3,0,113,1.0,2022-10-20 00:00:00.000,2022-10-20 00:00:00.000,1.0,0.0,2022-10-20 23:39:57.442,2022-10-20 23:39:57.442,0.0,42.0,113,114.0,114.0,113.0,113.0,0.0,0.0,2023-2
4194,11244,2022-03-17 20:46:02.000,2023-02-11 08:00:00.000,2023-02-18 22:15:59.000,6,0,330,1.0,2022-11-28 00:00:00.000,2022-11-28 00:00:00.000,1.0,1.0,2022-07-18 14:17:36.672,2022-07-18 14:17:36.672,0.0,0.0,330,75.0,75.0,207.0,207.0,0.0,0.0,2023-2
7809,11245,2022-08-05 12:08:42.000,2023-02-11 08:00:00.000,2023-02-13 13:04:05.000,2,0,189,1.0,2022-08-05 00:00:00.000,2022-08-05 00:00:00.000,1.0,0.0,2022-08-05 17:16:16.736,2022-08-05 17:16:16.736,0.0,0.0,189,190.0,190.0,189.0,189.0,0.0,0.0,2023-2
13108,11246,2023-02-11 12:44:29.000,2023-02-11 08:00:00.000,2023-02-18 15:58:49.000,70,1,0,,,,,,,,,,0,,,,,,,2023-2
13109,11247,2023-02-11 12:55:26.000,2023-02-11 08:00:00.000,2023-02-24 17:20:13.000,12,0,0,,,,,,,,,,0,,,,,,,2023-2
13116,11248,2023-02-11 16:11:06.000,2023-02-11 08:00:00.000,2023-02-21 20:36:50.000,6,0,0,,,,,,,,,,0,,,,,,,2023-2
2480,11249,2021-11-22 15:32:42.000,2023-02-11 08:00:00.000,2023-02-22 13:49:57.000,3,0,445,,,,,,,,0.0,15.0,445,,,,,,,2023-2
10557,11250,2022-11-04 23:05:12.000,2023-02-11 08:00:00.000,2023-02-16 11:45:31.000,42,1,98,1.0,2022-11-04 00:00:00.000,2022-11-04 00:00:00.000,1.0,0.0,2022-11-05 12:44:26.660,2022-11-05 12:44:26.660,0.0,38.0,98,99.0,99.0,97.0,97.0,0.0,0.0,2023-2
13110,11251,2023-02-11 13:01:47.000,2023-02-11 08:00:00.000,2023-02-23 18:53:41.000,3,0,0,,,,,,,,,,0,,,,,,,2023-2
13126,11253,2023-02-11 22:42:21.000,2023-02-11 08:00:00.000,2023-03-09 15:45:36.000,1,0,0,,,,,,,,,,0,,,,,,,2023-3
13123,11255,2023-02-11 21:01:47.000,2023-02-11 08:00:00.000,2023-03-31 16:26:00.000,3,0,0,,,,,,,,,,0,,,,,,,2023-3
11855,11256,2022-12-12 19:37:22.000,2023-02-11 08:00:00.000,2023-03-29 18:16:13.000,63,1,60,1.0,2022-12-12 00:00:00.000,2022-12-12 00:00:00.000,1.0,0.0,2022-12-13 02:00:07.769,2022-12-13 02:00:07.769,9.0,9.0,60,61.0,61.0,60.0,60.0,0.0,0.0,2023-3
13121,11257,2023-02-11 19:19:26.000,2023-02-11 08:00:00.000,2023-03-09 14:20:41.000,1,0,0,,,,,,,,,,0,,,,,,,2023-3
13113,11258,2023-02-11 14:53:59.000,2023-02-11 08:00:00.000,2023-02-24 22:29:25.000,0,0,0,,,,,,,,,,0,,,,,,,2023-2
13120,11259,2023-02-11 19:04:39.000,2023-02-11 08:00:00.000,2023-03-07 17:11:14.000,2,0,0,,,,,,,,,,0,,,,,,,2023-3
13119,11260,2023-02-11 18:01:12.000,2023-02-11 08:00:00.000,2023-02-20 21:22:53.000,1,0,0,,,,,,,,,,0,,,,,,,2023-2
544,11261,2021-06-01 17:34:57.000,2023-02-11 08:00:00.000,2023-02-16 11:44:49.000,0,0,619,1.0,2022-01-25 00:00:00.000,2022-01-25 00:00:00.000,1.0,1.0,2022-07-14 16:28:10.805,2022-07-14 16:28:10.805,0.0,0.0,619,382.0,382.0,211.0,211.0,0.0,0.0,2023-2
13114,11262,2023-02-11 15:05:50.000,2023-02-11 08:00:00.000,2023-02-14 22:55:04.000,2,0,0,,,,,,,,,,0,,,,,,,2023-2
13107,11263,2023-02-11 12:15:29.000,2023-02-11 08:00:00.000,2023-02-18 09:28:22.000,0,0,0,,,,,,,,,,0,,,,,,,2023-2
2238,11264,2021-10-28 16:47:43.000,2023-02-11 08:00:00.000,2023-02-13 19:47:17.000,0,0,470,,,,1.0,0.0,2022-11-22 20:08:15.008,2022-11-22 20:08:15.008,32.0,32.0,470,,,80.0,80.0,,0.0,2023-2
13115,11265,2023-02-11 15:59:06.000,2023-02-11 08:00:00.000,2023-02-21 18:20:24.000,0,0,0,,,,,,,,,,0,,,,,,,2023-2
6114,11266,2022-06-13 13:57:48.000,2023-02-11 08:00:00.000,2023-03-23 14:20:49.000,60,1,242,,,,1.0,0.0,2022-06-13 19:01:15.327,2022-06-13 19:01:15.327,,,242,,,242.0,242.0,,0.0,2023-3
13106,11267,2023-02-11 11:06:11.000,2023-02-11 08:00:00.000,2023-03-31 21:28:39.000,7,0,0,,,,,,,,,,0,,,,,,,2023-3
10683,11268,2022-11-08 20:34:52.000,2023-02-11 08:00:00.000,2023-02-16 22:28:30.000,4,0,94,1.0,2022-11-08 00:00:00.000,2022-11-08 00:00:00.000,1.0,0.0,2022-11-09 01:52:57.675,2022-11-09 01:52:57.675,0.0,22.0,94,95.0,95.0,94.0,94.0,0.0,0.0,2023-2
13088,11270,2023-02-10 11:13:21.000,2023-02-11 08:00:00.000,2023-04-26 14:21:00.000,1,0,0,,,,1.0,0.0,2023-02-10 16:19:59.563,2023-02-10 16:19:59.563,24.0,24.0,0,,,0.0,0.0,,0.0,2023-4
13103,11271,2023-02-11 09:30:31.000,2023-02-11 08:00:00.000,2023-02-16 18:36:54.000,49,1,0,,,,,,,,,,0,,,,,,,2023-2
8631,11272,2022-09-01 10:15:05.000,2023-02-11 08:00:00.000,2023-02-15 18:23:54.000,21,0,162,1.0,2022-09-01 00:00:00.000,2022-09-01 00:00:00.000,1.0,0.0,2022-09-01 15:17:22.049,2022-09-01 15:17:22.049,0.0,41.0,162,163.0,163.0,162.0,162.0,0.0,0.0,2023-2
7879,11274,2022-08-07 11:12:22.000,2023-02-11 08:00:00.000,2023-03-23 17:50:42.000,2,0,187,1.0,2022-08-07 00:00:00.000,2022-08-07 00:00:00.000,1.0,0.0,2022-08-07 21:12:14.196,2022-08-07 21:12:14.196,0.0,0.0,187,188.0,188.0,187.0,187.0,0.0,0.0,2023-3
13105,11275,2023-02-11 10:08:55.000,2023-02-11 08:00:00.000,2023-02-14 22:54:50.000,1,0,0,,,,,,,,,,0,,,,,,,2023-2
4919,11278,2022-04-15 19:09:33.000,2023-02-12 08:00:00.000,2023-02-20 19:54:39.000,28,0,302,2.0,2022-07-13 00:00:00.000,2022-07-13 00:00:00.000,1.0,0.0,2022-04-16 00:13:25.882,2022-04-16 00:13:25.882,0.0,0.0,302,214.0,214.0,302.0,302.0,0.0,0.0,2023-2
82,11279,2021-01-04 18:58:34.000,2023-02-12 08:00:00.000,2023-02-21 13:49:35.000,2,0,768,2.0,2021-05-27 00:00:00.000,2021-08-18 00:00:00.000,1.0,0.0,2022-03-18 18:17:40.730,2022-03-18 18:17:40.730,0.0,0.0,768,543.0,626.0,330.0,330.0,83.0,0.0,2023-2
10548,11280,2022-11-04 19:07:57.000,2023-02-12 08:00:00.000,2023-02-19 21:20:44.000,2,0,99,1.0,2022-11-04 00:00:00.000,2022-11-04 00:00:00.000,1.0,0.0,2022-11-05 00:08:35.109,2022-11-05 00:08:35.109,0.0,15.0,99,100.0,100.0,99.0,99.0,0.0,0.0,2023-2
11198,11282,2022-11-20 23:26:00.000,2023-02-12 08:00:00.000,2023-03-20 17:20:31.000,7,0,83,1.0,2022-11-22 00:00:00.000,2022-11-22 00:00:00.000,1.0,0.0,2022-11-21 04:27:50.111,2022-11-21 04:27:50.111,9.0,9.0,83,82.0,82.0,83.0,83.0,0.0,0.0,2023-3
3119,11283,2022-01-26 17:33:37.000,2023-02-12 08:00:00.000,2023-03-06 16:01:06.000,3,0,381,,,,1.0,0.0,2022-05-20 01:36:53.649,2022-05-20 01:36:53.649,17.0,17.0,381,,,268.0,268.0,,0.0,2023-3
12645,11284,2023-01-22 16:41:51.000,2023-02-12 08:00:00.000,2023-02-16 11:45:28.000,0,0,20,,,,1.0,0.0,2023-01-22 21:46:28.181,2023-01-22 21:46:28.181,14.0,14.0,20,,,20.0,20.0,,0.0,2023-2
6162,11285,2022-06-15 15:16:38.000,2023-02-12 08:00:00.000,2023-02-16 11:44:47.000,2,0,241,,,,1.0,1.0,2022-12-23 19:15:40.221,2022-12-23 19:15:40.221,35.0,35.0,241,,,50.0,50.0,,0.0,2023-2
286,11286,2021-04-10 23:21:22.000,2023-02-12 08:00:00.000,2023-02-16 11:25:51.000,14,0,672,1.0,2021-11-29 00:00:00.000,2021-11-29 00:00:00.000,1.0,0.0,2023-01-05 17:08:10.518,2023-01-05 17:08:10.518,0.0,0.0,672,440.0,440.0,37.0,37.0,0.0,0.0,2023-2
11344,11287,2022-11-24 03:17:27.000,2023-02-12 08:00:00.000,2023-03-03 16:55:30.000,0,0,80,,,,,,,,29.0,29.0,80,,,,,,,2023-3
10044,11289,2022-10-16 18:28:13.000,2023-02-12 08:00:00.000,2023-04-22 17:21:36.000,1,0,118,1.0,2022-10-16 00:00:00.000,2022-10-16 00:00:00.000,1.0,0.0,2022-10-16 23:36:06.916,2022-10-16 23:36:06.916,0.0,32.0,118,119.0,119.0,118.0,118.0,0.0,0.0,2023-4
11509,11290,2022-11-28 14:34:06.000,2023-02-12 08:00:00.000,2023-02-18 22:25:19.000,69,1,75,1.0,2022-11-28 00:00:00.000,2022-11-28 00:00:00.000,1.0,0.0,2022-11-28 19:45:17.738,2022-11-28 19:45:17.738,12.0,12.0,75,76.0,76.0,75.0,75.0,0.0,0.0,2023-2
8293,11291,2022-08-19 14:10:38.000,2023-02-12 08:00:00.000,2023-02-18 15:03:28.000,0,0,176,1.0,2022-10-10 00:00:00.000,2022-10-10 00:00:00.000,1.0,0.0,2022-08-19 19:33:47.120,2022-08-19 19:33:47.120,0.0,14.0,176,125.0,125.0,176.0,176.0,0.0,0.0,2023-2
9390,11292,2022-09-23 19:44:22.000,2023-02-12 08:00:00.000,2023-02-19 21:20:21.000,41,1,141,1.0,2022-09-24 00:00:00.000,2022-09-24 00:00:00.000,1.0,0.0,2022-09-24 18:42:01.060,2022-09-24 18:42:01.060,0.0,78.0,141,141.0,141.0,140.0,140.0,0.0,0.0,2023-2
12728,11293,2023-01-27 21:57:42.000,2023-02-12 08:00:00.000,2023-02-16 11:45:03.000,0,0,15,,,,1.0,1.0,2023-01-28 03:05:54.530,2023-01-28 03:05:54.530,4.0,4.0,15,,,15.0,15.0,,0.0,2023-2
12818,11294,2023-01-30 19:17:25.000,2023-02-12 08:00:00.000,2023-05-10 17:08:43.000,1,0,12,,,,1.0,0.0,2023-01-31 00:18:06.797,2023-01-31 00:18:06.797,126.0,126.0,12,,,12.0,12.0,,0.0,2023-5
11328,11295,2022-11-23 14:15:46.000,2023-02-12 08:00:00.000,2023-02-15 18:02:27.000,0,0,80,1.0,2022-11-25 00:00:00.000,2022-11-25 00:00:00.000,1.0,0.0,2022-11-23 19:16:53.024,2022-11-23 19:16:53.024,16.0,16.0,80,79.0,79.0,80.0,80.0,0.0,0.0,2023-2
7910,11296,2022-08-08 17:27:12.000,2023-02-12 08:00:00.000,2023-02-16 11:45:21.000,8,0,187,,,,1.0,0.0,2022-08-08 22:29:30.885,2022-08-08 22:29:30.885,0.0,0.0,187,,,187.0,187.0,,0.0,2023-2
7249,11297,2022-07-20 16:35:20.000,2023-02-12 08:00:00.000,2023-02-23 09:28:39.000,28,0,206,1.0,2022-08-09 00:00:00.000,2022-08-09 00:00:00.000,1.0,0.0,2022-07-20 21:37:19.346,2022-07-20 21:37:19.346,0.0,0.0,206,187.0,187.0,206.0,206.0,0.0,0.0,2023-2
11705,11298,2022-12-06 13:32:07.000,2023-02-12 08:00:00.000,2023-03-15 22:52:13.000,0,0,67,,,,1.0,0.0,2022-12-07 15:15:16.711,2022-12-07 15:15:16.711,17.0,17.0,67,,,66.0,66.0,,0.0,2023-3
4127,11299,2022-03-15 11:37:44.000,2023-02-12 08:00:00.000,2023-03-27 21:02:50.000,0,0,333,,,,1.0,1.0,2023-01-16 22:17:28.095,2023-01-16 22:17:28.095,10.0,10.0,333,,,26.0,26.0,,0.0,2023-3
1170,11300,2021-08-17 13:53:25.000,2023-02-12 08:00:00.000,2023-02-18 09:32:14.000,7,0,543,,,,1.0,0.0,2022-12-06 12:48:38.745,2022-12-06 12:48:38.745,6.0,6.0,543,,,67.0,67.0,,0.0,2023-2
3284,11301,2022-02-04 17:05:57.000,2023-02-12 08:00:00.000,2023-02-28 16:21:05.000,11,0,372,1.0,2022-02-04 00:00:00.000,2022-02-04 00:00:00.000,,,,,0.0,53.0,372,373.0,373.0,,,0.0,,2023-2
13129,11302,2023-02-12 09:57:59.000,2023-02-12 08:00:00.000,2023-02-22 14:20:42.000,2,0,0,,,,,,,,,,0,,,,,,,2023-2
13130,11303,2023-02-12 12:54:11.000,2023-02-12 08:00:00.000,2023-02-21 12:25:23.000,0,0,0,,,,,,,,,,0,,,,,,,2023-2
6052,11304,2022-06-11 10:52:50.000,2023-02-12 08:00:00.000,2023-02-23 12:13:50.000,21,0,245,1.0,2022-06-20 00:00:00.000,2022-06-20 00:00:00.000,1.0,0.0,2022-06-15 01:13:17.272,2022-06-15 01:13:17.272,0.0,0.0,245,237.0,237.0,242.0,242.0,0.0,0.0,2023-2
13141,11306,2023-02-12 18:11:01.000,2023-02-12 08:00:00.000,2023-02-25 09:25:57.000,6,0,0,,,,,,,,,,0,,,,,,,2023-2
2841,11307,2022-01-02 20:52:15.000,2023-02-12 08:00:00.000,2023-02-20 11:33:20.000,2,0,405,1.0,2022-06-09 00:00:00.000,2022-06-09 00:00:00.000,1.0,0.0,2022-06-10 13:25:01.050,2022-06-10 13:25:01.050,0.0,0.0,405,248.0,248.0,246.0,246.0,0.0,0.0,2023-2
13140,11308,2023-02-12 17:43:06.000,2023-02-12 08:00:00.000,2023-02-18 17:20:15.000,3,0,0,,,,,,,,,,0,,,,,,,2023-2
13128,11309,2023-02-12 09:20:44.000,2023-02-12 08:00:00.000,2023-04-04 14:42:56.000,42,1,0,,,,,,,,,,0,,,,,,,2023-4
6810,11310,2022-07-05 10:38:08.000,2023-02-12 08:00:00.000,2023-02-17 19:21:34.000,0,0,221,1.0,2022-07-05 00:00:00.000,2022-07-05 00:00:00.000,1.0,1.0,2022-07-05 15:51:31.626,2022-07-05 15:51:31.626,0.0,0.0,221,222.0,222.0,221.0,221.0,0.0,0.0,2023-2
13131,11311,2023-02-12 13:31:29.000,2023-02-12 08:00:00.000,2023-03-20 14:23:05.000,5,0,0,,,,,,,,,,0,,,,,,,2023-3
11254,11312,2022-11-21 17:04:26.000,2023-02-12 08:00:00.000,2023-02-17 20:08:06.000,0,0,82,1.0,2022-11-21 00:00:00.000,2022-11-21 00:00:00.000,1.0,0.0,2022-11-21 22:10:28.880,2022-11-21 22:10:28.880,26.0,26.0,82,83.0,83.0,82.0,82.0,0.0,0.0,2023-2
13138,11313,2023-02-12 17:30:18.000,2023-02-12 08:00:00.000,2023-02-18 14:22:17.000,56,1,0,,,,,,,,,,0,,,,,,,2023-2
12471,11314,2023-01-13 21:13:26.000,2023-02-12 08:00:00.000,2023-02-25 14:20:37.000,7,0,29,,,,1.0,0.0,2023-01-14 02:14:29.980,2023-01-14 02:14:29.980,65.0,65.0,29,,,29.0,29.0,,0.0,2023-2
13136,11315,2023-02-12 16:09:16.000,2023-02-12 08:00:00.000,2023-03-24 17:21:10.000,0,0,0,,,,,,,,,,0,,,,,,,2023-3
13132,11316,2023-02-12 15:24:11.000,2023-02-12 08:00:00.000,2023-03-09 20:50:48.000,0,0,0,,,,,,,,,,0,,,,,,,2023-3
13135,11317,2023-02-12 16:00:34.000,2023-02-12 08:00:00.000,2023-03-09 18:22:12.000,1,0,0,,,,,,,,,,0,,,,,,,2023-3
13134,11318,2023-02-12 15:48:01.000,2023-02-12 08:00:00.000,2023-02-23 22:35:25.000,0,0,0,,,,,,,,,,0,,,,,,,2023-2
13133,11319,2023-02-12 15:41:01.000,2023-02-12 08:00:00.000,2023-03-29 20:25:44.000,12,0,0,,,,,,,,,,0,,,,,,,2023-3
